case_id,suite,receiver_id,true_emitter_id,assumed_emitter_id,local_status,local_residual_norm_rad,position_candidate_count,nearest_distance_m,continuum_branch_count,continuum_distance_bound_m,local_message
dr+0_da-1_k08_q09,fixed_offsets,8,9,2,nonzero_residual,0.4030665253853808,2,128.44146713437866,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k08_q09,fixed_offsets,8,9,3,nonzero_residual,0.41682869482511886,1,197.61148220033826,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k08_q09,fixed_offsets,8,9,4,nonzero_residual,0.99758965032882,0,,0,,`gtol` termination condition is satisfied.
dr+0_da-1_k08_q09,fixed_offsets,8,9,5,nonzero_residual,0.9975896503288193,0,,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k08_q09,fixed_offsets,8,9,6,nonzero_residual,0.9975896503288195,0,,0,,`ftol` termination condition is satisfied.
dr+0_da-1_k08_q09,fixed_offsets,8,9,7,nonzero_residual,0.6894326699624077,0,,0,,`xtol` termination condition is satisfied.
dr+0_da-1_k08_q09,fixed_offsets,8,9,9,consistent,4.002966042486721e-16,2,1.745307099674811,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q02,fixed_offsets,8,2,2,consistent,3.3306690738754696e-16,2,1.7453070996748663,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q02,fixed_offsets,8,2,3,consistent,4.7160994750997584e-14,1,100.73477223929541,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q02,fixed_offsets,8,2,4,nonzero_residual,0.6146764512127071,0,,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q02,fixed_offsets,8,2,5,nonzero_residual,0.6146764512127076,0,,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q02,fixed_offsets,8,2,6,nonzero_residual,0.43820452531327103,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k08_q02,fixed_offsets,8,2,7,nonzero_residual,0.6146867755760456,0,,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q02,fixed_offsets,8,2,9,nonzero_residual,0.4030665253853814,2,64.89867797505701,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q03,fixed_offsets,8,3,2,geometry_error,,1,202.15440906780856,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k08_q03,fixed_offsets,8,3,3,consistent,1.1934897514720433e-15,1,1.7453070996748872,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q03,fixed_offsets,8,3,4,nonzero_residual,0.21160992582732438,1,90.34486480544602,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q03,fixed_offsets,8,3,5,nonzero_residual,0.21160992582732535,0,,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q03,fixed_offsets,8,3,6,nonzero_residual,0.25314796007217244,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k08_q03,fixed_offsets,8,3,7,nonzero_residual,0.3578457039676811,1,194.97042458727492,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k08_q03,fixed_offsets,8,3,9,nonzero_residual,0.8061330507707636,1,77.67476461762668,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q04,fixed_offsets,8,4,2,nonzero_residual,0.34928394842103877,1,196.44053156009156,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q04,fixed_offsets,8,4,3,consistent,0.0,1,71.95154406026299,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q04,fixed_offsets,8,4,4,consistent,3.1401849173675503e-16,1,1.7453070996747413,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q04,fixed_offsets,8,4,5,consistent,7.28550816809042e-16,1,80.02582023917184,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q04,fixed_offsets,8,4,6,nonzero_residual,0.010687915292713044,1,201.07147331383456,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k08_q04,fixed_offsets,8,4,7,nonzero_residual,0.43820452530578485,1,196.65098151279088,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k08_q04,fixed_offsets,8,4,9,nonzero_residual,1.0177429765980888,1,88.19157448129138,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q05,fixed_offsets,8,5,2,nonzero_residual,0.7364586315132224,1,187.92343001447173,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q05,fixed_offsets,8,5,3,geometry_error,,0,,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k08_q05,fixed_offsets,8,5,4,consistent,8.440962062387296e-13,1,55.89768139777031,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q05,fixed_offsets,8,5,5,consistent,1.1102230246251565e-16,2,1.7453070996748803,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q05,fixed_offsets,8,5,6,consistent,4.577566798522237e-16,2,67.37587377897715,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q05,fixed_offsets,8,5,7,nonzero_residual,0.010687915265917558,1,153.81271116150384,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k08_q05,fixed_offsets,8,5,9,nonzero_residual,0.7364586315131827,1,98.88028850446331,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q06,fixed_offsets,8,6,2,nonzero_residual,1.1525121513372487,1,171.97939284731308,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q06,fixed_offsets,8,6,3,nonzero_residual,0.9975896503288194,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k08_q06,fixed_offsets,8,6,4,consistent,1.1102230246251565e-16,2,83.7363177302386,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q06,fixed_offsets,8,6,5,consistent,2.482534153247273e-16,2,44.005526702608336,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q06,fixed_offsets,8,6,6,consistent,3.1401849173675503e-16,2,1.7453070996748645,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q06,fixed_offsets,8,6,7,consistent,2.238546927105043e-12,2,47.368588596124624,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q06,fixed_offsets,8,6,9,nonzero_residual,1.1630363934817332,1,111.96687672993001,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q07,fixed_offsets,8,7,2,nonzero_residual,1.2091995761561454,1,130.32182391974783,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q07,fixed_offsets,8,7,3,nonzero_residual,0.8550332201079566,1,197.49156752733904,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q07,fixed_offsets,8,7,4,geometry_error,,1,196.65098151279093,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+0_da+1_k08_q07,fixed_offsets,8,7,5,consistent,7.038092556858843e-13,2,69.12535707457168,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q07,fixed_offsets,8,7,6,consistent,1.6616296724220897e-15,2,32.84449683386328,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q07,fixed_offsets,8,7,7,consistent,5.438959822042073e-16,1,1.7453070996748645,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q07,fixed_offsets,8,7,9,nonzero_residual,1.4201125405045096,1,128.2240056324758,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q09,fixed_offsets,8,9,2,nonzero_residual,0.40306652538538246,1,196.65098151279093,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q09,fixed_offsets,8,9,3,nonzero_residual,0.43820452532034815,0,,0,,`xtol` termination condition is satisfied.
dr+0_da+1_k08_q09,fixed_offsets,8,9,4,nonzero_residual,1.0177429765980892,0,,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q09,fixed_offsets,8,9,5,nonzero_residual,1.017742976598089,0,,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q09,fixed_offsets,8,9,6,nonzero_residual,1.0177429765980892,0,,0,,`gtol` termination condition is satisfied.
dr+0_da+1_k08_q09,fixed_offsets,8,9,7,nonzero_residual,1.0281715217771294,0,,0,,`ftol` termination condition is satisfied.
dr+0_da+1_k08_q09,fixed_offsets,8,9,9,consistent,6.753223014464259e-16,1,1.7453070996748226,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q02,fixed_offsets,8,2,2,consistent,7.796449920986659e-12,2,5.310216728850981,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q02,fixed_offsets,8,2,3,consistent,2.0698904698786327e-13,2,99.69597817237214,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q02,fixed_offsets,8,2,4,nonzero_residual,0.5785900354571958,1,127.9406802163529,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q02,fixed_offsets,8,2,5,nonzero_residual,0.5785900354571962,0,,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q02,fixed_offsets,8,2,6,nonzero_residual,0.5786631079777423,0,,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k08_q02,fixed_offsets,8,2,7,nonzero_residual,0.5785900354571953,1,132.6363814613145,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q02,fixed_offsets,8,2,9,nonzero_residual,0.386033437267293,2,66.53181937245577,0,,Both `ftol` and `xtol` termination conditions are satisfied.
dr+5_da-1_k08_q03,fixed_offsets,8,3,2,consistent,7.850462293418876e-16,2,97.36493785364895,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q03,fixed_offsets,8,3,3,consistent,5.440106289747711e-12,2,5.31021672923802,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q03,fixed_offsets,8,3,4,nonzero_residual,0.18674368424561313,1,89.6344038974117,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q03,fixed_offsets,8,3,5,nonzero_residual,0.1867436842456128,1,128.1129733738654,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q03,fixed_offsets,8,3,6,nonzero_residual,0.238114823244834,1,131.57176027333676,0,,`xtol` termination condition is satisfied.
dr+5_da-1_k08_q03,fixed_offsets,8,3,7,nonzero_residual,0.31189864808217455,1,202.0510677007246,0,,`xtol` termination condition is satisfied.
dr+5_da-1_k08_q03,fixed_offsets,8,3,9,nonzero_residual,0.7778797884788753,2,81.02873414340931,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q04,fixed_offsets,8,4,2,geometry_error,,1,199.88695528783674,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da-1_k08_q04,fixed_offsets,8,4,3,consistent,6.849500233248632e-16,2,70.10593122674511,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q04,fixed_offsets,8,4,4,consistent,3.722635850353997e-12,1,5.310216729680581,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q04,fixed_offsets,8,4,5,consistent,6.206335383118183e-16,2,79.54901141635494,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q04,fixed_offsets,8,4,6,consistent,6.000406246607849e-15,2,128.365697897096,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q04,fixed_offsets,8,4,7,nonzero_residual,0.3818627832068857,1,202.19023242378864,0,,`xtol` termination condition is satisfied.
dr+5_da-1_k08_q04,fixed_offsets,8,4,9,nonzero_residual,0.9646234727244898,1,92.51192204122204,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q05,fixed_offsets,8,5,2,nonzero_residual,0.7083611643418486,1,189.36194696934018,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k08_q05,fixed_offsets,8,5,3,nonzero_residual,0.5980880657117337,2,97.83719286526318,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q05,fixed_offsets,8,5,4,consistent,6.803024278887616e-13,1,54.375595671722614,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q05,fixed_offsets,8,5,5,consistent,7.00944540812671e-12,2,5.310216730223156,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q05,fixed_offsets,8,5,6,consistent,1.1102230246251565e-16,2,66.75958932022976,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q05,fixed_offsets,8,5,7,nonzero_residual,0.00690672458063302,1,158.15092777155525,0,,`xtol` termination condition is satisfied.
dr+5_da-1_k08_q05,fixed_offsets,8,5,9,nonzero_residual,0.9721059602501883,1,103.38424372198142,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k08_q06,fixed_offsets,8,6,2,nonzero_residual,1.110653874680531,1,171.87984456603408,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k08_q06,fixed_offsets,8,6,3,nonzero_residual,0.9835879712414938,1,184.8022674763108,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q06,fixed_offsets,8,6,4,consistent,1.1102230246251565e-16,2,81.36189028127664,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q06,fixed_offsets,8,6,5,consistent,2.7194799110210365e-16,2,42.34972231258005,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q06,fixed_offsets,8,6,6,consistent,3.1401849173675503e-16,2,5.310216729643315,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q06,fixed_offsets,8,6,7,consistent,0.0,2,44.848823174439445,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q06,fixed_offsets,8,6,9,nonzero_residual,1.1002818574229398,1,115.12429068082395,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k08_q07,fixed_offsets,8,7,2,nonzero_residual,1.3252890240130841,1,138.67766608080132,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k08_q07,fixed_offsets,8,7,3,nonzero_residual,1.341403840948683,0,,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q07,fixed_offsets,8,7,4,consistent,1.1102230246251565e-16,2,96.30687268293318,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q07,fixed_offsets,8,7,5,consistent,3.3306690738754696e-16,2,65.23410366482456,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q07,fixed_offsets,8,7,6,consistent,3.1401849173675503e-16,2,29.904928116799518,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q07,fixed_offsets,8,7,7,consistent,3.3306690738754696e-16,2,5.310216729643298,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q07,fixed_offsets,8,7,9,nonzero_residual,1.3252890240131054,1,126.80944828733729,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k08_q09,fixed_offsets,8,9,2,nonzero_residual,0.36081277395897365,2,127.5733196584563,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q09,fixed_offsets,8,9,3,nonzero_residual,0.33704591196105055,1,199.8975423376061,0,,`xtol` termination condition is satisfied.
dr+5_da-1_k08_q09,fixed_offsets,8,9,4,nonzero_residual,0.96462347272449,0,,0,,`gtol` termination condition is satisfied.
dr+5_da-1_k08_q09,fixed_offsets,8,9,5,nonzero_residual,0.9646234727244897,0,,0,,`ftol` termination condition is satisfied.
dr+5_da-1_k08_q09,fixed_offsets,8,9,6,nonzero_residual,0.9646234727244895,0,,0,,`xtol` termination condition is satisfied.
dr+5_da-1_k08_q09,fixed_offsets,8,9,7,nonzero_residual,0.6242628721507749,0,,0,,`xtol` termination condition is satisfied.
dr+5_da-1_k08_q09,fixed_offsets,8,9,9,consistent,1.5052825807199048e-12,2,5.310216729571748,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q02,fixed_offsets,8,2,2,consistent,1.8031116557015178e-13,2,4.999999999971013,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q02,fixed_offsets,8,2,3,consistent,7.876279265462055e-14,2,100.35472416813923,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q02,fixed_offsets,8,2,4,nonzero_residual,0.5883407001164284,1,128.1687283025582,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q02,fixed_offsets,8,2,5,nonzero_residual,0.5883407001164288,0,,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q02,fixed_offsets,8,2,6,nonzero_residual,0.5883687824454472,0,,0,,`xtol` termination condition is satisfied.
dr+5_da+0_k08_q02,fixed_offsets,8,2,7,nonzero_residual,0.5883407001164287,1,131.08186682780337,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q02,fixed_offsets,8,2,9,nonzero_residual,0.3857711950405395,2,66.03439306352111,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q03,fixed_offsets,8,3,2,consistent,1.4856364684093388e-15,2,97.29092491550205,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q03,fixed_offsets,8,3,3,consistent,2.1715833409959324e-13,2,4.999999999970293,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q03,fixed_offsets,8,3,4,nonzero_residual,0.19656732112439634,1,90.73090917294752,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q03,fixed_offsets,8,3,5,nonzero_residual,0.19656732112439437,1,128.4091054270561,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q03,fixed_offsets,8,3,6,nonzero_residual,0.24382375499220899,1,129.55644356279922,0,,`xtol` termination condition is satisfied.
dr+5_da+0_k08_q03,fixed_offsets,8,3,7,nonzero_residual,0.3203336651480745,1,200.0021317628673,0,,`xtol` termination condition is satisfied.
dr+5_da+0_k08_q03,fixed_offsets,8,3,9,nonzero_residual,0.7775445740325703,2,80.21142280201614,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q04,fixed_offsets,8,4,2,nonzero_residual,0.31619126801226,1,199.4162566079756,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q04,fixed_offsets,8,4,3,consistent,9.80915185026648e-16,2,69.63418857510075,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q04,fixed_offsets,8,4,4,consistent,2.579975708939283e-13,1,4.999999999970565,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q04,fixed_offsets,8,4,5,consistent,1.3463600052204709e-15,1,81.08248695111163,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q04,fixed_offsets,8,4,6,nonzero_residual,0.005267176476496943,1,205.99332635054708,0,,`xtol` termination condition is satisfied.
dr+5_da+0_k08_q04,fixed_offsets,8,4,7,nonzero_residual,0.39192677497131795,1,201.8874563624599,0,,`xtol` termination condition is satisfied.
dr+5_da+0_k08_q04,fixed_offsets,8,4,9,nonzero_residual,0.9741118951569679,1,91.51287001079697,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q05,fixed_offsets,8,5,2,nonzero_residual,0.7037602387922826,1,189.40671305888355,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q05,fixed_offsets,8,5,3,nonzero_residual,0.5883407001164292,2,97.79924543890748,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q05,fixed_offsets,8,5,4,consistent,3.3815040493924706e-13,1,53.73164173244679,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q05,fixed_offsets,8,5,5,consistent,3.093019379121947e-13,2,4.999999999970901,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q05,fixed_offsets,8,5,6,consistent,3.3306690738754696e-16,2,68.80744384359957,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q05,fixed_offsets,8,5,7,nonzero_residual,0.017245367041992178,1,158.28559434530902,0,,`xtol` termination condition is satisfied.
dr+5_da+0_k08_q05,fixed_offsets,8,5,9,nonzero_residual,0.9806899812077725,1,102.31596795305052,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q06,fixed_offsets,8,6,2,nonzero_residual,1.10542859508983,1,172.61819914311042,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q06,fixed_offsets,8,6,3,nonzero_residual,0.9741118951569682,1,203.1846482212401,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q06,fixed_offsets,8,6,4,consistent,0.0,2,81.15360216086337,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q06,fixed_offsets,8,6,5,consistent,4.1540741810552243e-16,2,41.610281571122265,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q06,fixed_offsets,8,6,6,consistent,4.110947631880778e-13,2,4.9999999999703695,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q06,fixed_offsets,8,6,7,consistent,1.5700924586837752e-16,2,47.59318584334024,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q06,fixed_offsets,8,6,9,nonzero_residual,1.105428595089777,1,114.17552571312339,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q07,fixed_offsets,8,7,2,nonzero_residual,1.592526957426625,1,139.9311295309922,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q07,fixed_offsets,8,7,3,nonzero_residual,1.3334699700387338,0,,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q07,fixed_offsets,8,7,4,consistent,2.220446049250313e-16,2,96.32649240283375,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q07,fixed_offsets,8,7,5,consistent,4.577566798522237e-16,2,64.95441533788612,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q07,fixed_offsets,8,7,6,consistent,2.220446049250313e-16,2,29.125174090673106,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q07,fixed_offsets,8,7,7,consistent,1.7543959505502447e-12,2,4.999999999931276,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q07,fixed_offsets,8,7,9,geometry_error,,1,126.44059866242709,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da+0_k08_q09,fixed_offsets,8,9,2,nonzero_residual,0.359358074881766,2,127.63339585011447,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q09,fixed_offsets,8,9,3,nonzero_residual,0.3455669623632491,1,199.2439389153916,0,,`xtol` termination condition is satisfied.
dr+5_da+0_k08_q09,fixed_offsets,8,9,4,nonzero_residual,0.9741118951569676,0,,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q09,fixed_offsets,8,9,5,nonzero_residual,0.9741118951569671,0,,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q09,fixed_offsets,8,9,6,nonzero_residual,0.9741118951569672,0,,0,,`gtol` termination condition is satisfied.
dr+5_da+0_k08_q09,fixed_offsets,8,9,7,nonzero_residual,0.9777512541238493,0,,0,,`ftol` termination condition is satisfied.
dr+5_da+0_k08_q09,fixed_offsets,8,9,9,consistent,2.8837869424807207e-14,2,4.999999999997712,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q02,fixed_offsets,8,2,2,consistent,4.910894477774666e-13,2,5.310216729609359,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q02,fixed_offsets,8,2,3,consistent,2.6180614975814025e-14,2,101.02072770353398,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q02,fixed_offsets,8,2,4,nonzero_residual,0.5980880657117341,1,128.40062588864853,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q02,fixed_offsets,8,2,5,nonzero_residual,0.5980880657117346,0,,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q02,fixed_offsets,8,2,6,nonzero_residual,0.5980924967452105,0,,0,,`ftol` termination condition is satisfied.
dr+5_da+1_k08_q02,fixed_offsets,8,2,7,nonzero_residual,0.5980880657117343,1,129.5585678722859,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q02,fixed_offsets,8,2,9,nonzero_residual,0.3854999055297605,2,65.57327857543235,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q03,fixed_offsets,8,3,2,consistent,7.711855592701269e-16,2,97.21432638480147,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q03,fixed_offsets,8,3,3,consistent,1.1268639554587757e-12,2,5.310216729608611,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q03,fixed_offsets,8,3,4,nonzero_residual,0.20639017857758366,1,91.82697784330244,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q03,fixed_offsets,8,3,5,nonzero_residual,0.20639017857758438,0,,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q03,fixed_offsets,8,3,6,nonzero_residual,0.24983648143028037,0,,0,,`xtol` termination condition is satisfied.
dr+5_da+1_k08_q03,fixed_offsets,8,3,7,nonzero_residual,0.32886509220246685,1,197.9678709045919,0,,`xtol` termination condition is satisfied.
dr+5_da+1_k08_q03,fixed_offsets,8,3,9,nonzero_residual,0.7771977926639079,2,79.42473620178014,0,,`ftol` termination condition is satisfied.
dr+5_da+1_k08_q04,fixed_offsets,8,4,2,geometry_error,,1,198.93347919140933,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da+1_k08_q04,fixed_offsets,8,4,3,consistent,4.002966042486721e-16,2,69.16002446405821,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q04,fixed_offsets,8,4,4,consistent,1.9043780138085412e-12,1,5.310216729671872,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q04,fixed_offsets,8,4,5,consistent,8.238311188599651e-16,1,82.61074518767985,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q04,fixed_offsets,8,4,6,nonzero_residual,0.01568671683265875,1,203.94930259096947,0,,`xtol` termination condition is satisfied.
dr+5_da+1_k08_q04,fixed_offsets,8,4,7,nonzero_residual,0.4019776714600281,1,201.5693155131535,0,,`xtol` termination condition is satisfied.
dr+5_da+1_k08_q04,fixed_offsets,8,4,9,nonzero_residual,0.9835879712414934,1,90.53382531720638,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q05,fixed_offsets,8,5,2,nonzero_residual,0.6993168089044582,1,189.4235831406578,0,,`ftol` termination condition is satisfied.
dr+5_da+1_k08_q05,fixed_offsets,8,5,3,nonzero_residual,0.5785900354571951,2,97.76023923944139,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q05,fixed_offsets,8,5,4,consistent,1.577499952122218e-13,1,53.09041491043678,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q05,fixed_offsets,8,5,5,consistent,3.464971705378942e-12,2,5.310216729907897,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q05,fixed_offsets,8,5,6,consistent,0.0,2,70.85274445821258,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q05,fixed_offsets,8,5,7,nonzero_residual,0.027587508694501217,1,158.4193134694827,0,,`xtol` termination condition is satisfied.
dr+5_da+1_k08_q05,fixed_offsets,8,5,9,nonzero_residual,0.9893267061546868,1,101.25038300423473,0,,`ftol` termination condition is satisfied.
dr+5_da+1_k08_q06,fixed_offsets,8,6,2,geometry_error,,1,173.32509095506344,0,,"receiver coincides with a transmitter, so an angle is undefined"
dr+5_da+1_k08_q06,fixed_offsets,8,6,3,nonzero_residual,0.9646234727244892,1,211.54778480715927,0,,`xtol` termination condition is satisfied.
dr+5_da+1_k08_q06,fixed_offsets,8,6,4,consistent,0.0,2,80.9451036598878,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q06,fixed_offsets,8,6,5,consistent,3.3306690738754696e-16,2,40.880585280287775,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q06,fixed_offsets,8,6,6,consistent,2.220446049250313e-16,2,5.310216729643354,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q06,fixed_offsets,8,6,7,consistent,2.482534153247273e-16,2,50.37118177164078,0,,`gtol` termination condition is satisfied.
dr+5_da+1_k08_q06,fixed_offsets,8,6,9,nonzero_residual,1.1106538746805468,1,113.20278957425619,0,,`ftol` termination condition is satisfied.
dr+5_da+1_k08_q07,fixed_offsets,8,7,2,geometry_error,,1,141.21175306160643,0,,"receiver coincides with a transmitter, so an angle is undefined"
