case_id,suite,receiver_id,true_emitter_id,assumed_emitter_id,candidate_index,source,x_m,y_m,residual_norm_rad,distance_to_ideal_m
dr+0_da+1_k07_q05,fixed_offsets,7,5,9,0,circle_intersection,126.97799612543041,-23.4052064289851,5.978733960281817e-16,187.92316017695182
dr+0_da+1_k07_q06,fixed_offsets,7,6,2,0,circle_intersection,100.80433778653315,0.4789532932633156,1.625671335789258e-14,174.1411348169363
dr+0_da+1_k07_q06,fixed_offsets,7,6,4,0,circle_intersection,-19.051820694722306,-14.619394143129295,2.220446049250313e-16,78.35408824207131
dr+0_da+1_k07_q06,fixed_offsets,7,6,4,1,circle_intersection,-48.45201073238522,88.39766155746109,9.589139651961702e-15,175.00704828200534
dr+0_da+1_k07_q06,fixed_offsets,7,6,5,0,q1_1_local,-43.16475246161568,-52.86005390598181,0.0,34.42783760643808
dr+0_da+1_k07_q06,fixed_offsets,7,6,5,1,circle_intersection,-48.48096202463369,87.46197071393958,3.8459253727671276e-16,174.0711391879799
dr+0_da+1_k07_q06,fixed_offsets,7,6,6,0,q1_1_local,-48.48096202463371,-87.46197071393958,2.220446049250313e-16,1.7453070996748308
dr+0_da+1_k07_q06,fixed_offsets,7,6,6,1,circle_intersection,-43.16475246161569,52.86005390598183,2.220446049250313e-16,139.62999610919323
dr+0_da+1_k07_q06,fixed_offsets,7,6,9,0,circle_intersection,100.80433778653314,-0.478953293263299,5.966351342998345e-15,173.66410264546175
dr+0_da+1_k07_q08,fixed_offsets,7,8,3,0,circle_intersection,-48.48096202463368,87.46197071393955,2.220446049250313e-16,174.07113918797987
dr+0_da+1_k07_q08,fixed_offsets,7,8,8,0,q1_1_local,-48.48096202463375,-87.46197071393952,2.220446049250313e-16,1.7453070996747717
dr+0_da+1_k07_q09,fixed_offsets,7,9,2,0,circle_intersection,-48.480962024633705,87.4619707139395,1.047382306668854e-15,174.0711391879798
dr+0_da+1_k07_q09,fixed_offsets,7,9,2,1,circle_intersection,125.629227853824,-21.753368535691827,7.108895957933346e-16,187.21923182520865
dr+0_da+1_k07_q09,fixed_offsets,7,9,3,0,circle_intersection,-41.88033342967082,120.4240408125274,7.021666937153402e-16,207.18574831497247
dr+0_da+1_k07_q09,fixed_offsets,7,9,8,0,q1_1_local,-41.88033342967072,-120.42404081252742,7.771561172376096e-16,34.78250820205524
dr+0_da+1_k07_q09,fixed_offsets,7,9,9,0,q1_1_local,-48.48096202463362,-87.46197071393986,6.473657049138938e-16,1.745307099675051
dr+0_da+1_k07_q09,fixed_offsets,7,9,9,1,circle_intersection,125.629227853824,21.75336853569182,1.0295784775289034e-15,206.36527971812242
dr+5_da-1_k07_q02,fixed_offsets,7,2,2,0,q1_1_local,-54.07899786540712,-90.00256657401806,1.4565406218517e-12,5.310216729718895
dr+5_da-1_k07_q02,fixed_offsets,7,2,2,1,circle_intersection,131.40552850558421,156.1545136328708,0.0,303.04942343558855
dr+5_da-1_k07_q02,fixed_offsets,7,2,3,0,circle_intersection,65.11838606503345,-194.2744527982834,4.002966042486721e-16,157.62450169425975
dr+5_da-1_k07_q02,fixed_offsets,7,2,3,1,circle_intersection,6.041355796174145,185.64029696483487,4.440892098500626e-16,277.95106771551053
dr+5_da-1_k07_q02,fixed_offsets,7,2,4,0,circle_intersection,-54.086770502996494,91.49815708316414,9.618818769909475e-16,178.14757963400845
dr+5_da-1_k07_q02,fixed_offsets,7,2,4,1,circle_intersection,153.57560118614006,-101.59630390823996,8.010741897413915e-16,204.12701522112602
dr+5_da-1_k07_q02,fixed_offsets,7,2,5,0,circle_intersection,103.56778822420904,-2.046728981869068,2.8350116126599573e-15,175.30758917117268
dr+5_da-1_k07_q02,fixed_offsets,7,2,6,0,circle_intersection,103.56778822420902,2.0467289818690513,3.3306690738754696e-16,177.3182408501529
dr+5_da-1_k07_q02,fixed_offsets,7,2,8,0,circle_intersection,6.041355796174071,-185.64029696483485,0.0,113.79415973211725
dr+5_da-1_k07_q02,fixed_offsets,7,2,8,1,circle_intersection,65.11838606503353,194.2744527982834,4.002966042486721e-16,303.552512930164
dr+5_da-1_k07_q02,fixed_offsets,7,2,9,0,circle_intersection,-54.078997865555685,90.0025665737218,0.0,176.65220639769282
dr+5_da-1_k07_q02,fixed_offsets,7,2,9,1,circle_intersection,131.40552850558416,-156.1545136328709,3.3306690738754696e-16,194.28186419729158
dr+5_da-1_k07_q03,fixed_offsets,7,3,2,0,q1_1_local,-2.423048342467099,-1.3695261341312654,1.4371385710365135e-15,97.61266847184548
dr+5_da-1_k07_q03,fixed_offsets,7,3,2,1,circle_intersection,154.0401505622463,94.41308844299368,1.1004656964352382e-15,272.76187585343484
dr+5_da-1_k07_q03,fixed_offsets,7,3,3,0,q1_1_local,-54.0789978656329,-90.00256657400824,1.2636699928822934e-12,5.31021672988604
dr+5_da-1_k07_q03,fixed_offsets,7,3,3,1,circle_intersection,74.95434396148899,192.3426539522165,9.489809492268385e-16,305.65341404115867
dr+5_da-1_k07_q03,fixed_offsets,7,3,4,0,q1_1_local,2.209374343879483,-183.7583308108774,6.38378239159465e-16,110.29535975701921
dr+5_da-1_k07_q03,fixed_offsets,7,3,4,1,circle_intersection,-53.86199610069654,98.1311933739224,1.2997791147793086e-15,184.77409829294777
dr+5_da-1_k07_q03,fixed_offsets,7,3,5,0,circle_intersection,102.27260062531481,1.281985819103856,7.301351988545593e-16,175.8142054731758
dr+5_da-1_k07_q03,fixed_offsets,7,3,5,1,q1_1_local,127.36264341168454,-160.92690733146918,8.134924073321084e-12,192.30605502934208
dr+5_da-1_k07_q03,fixed_offsets,7,3,6,0,q1_1_local,102.27260062531462,-1.2819858191039644,9.915349870723679e-14,174.54667550976123
dr+5_da-1_k07_q03,fixed_offsets,7,3,6,1,circle_intersection,127.36264341384427,160.9269073304141,9.489809492268385e-16,304.5132751815571
dr+5_da-1_k07_q03,fixed_offsets,7,3,8,0,circle_intersection,74.95434396148886,-192.34265395221647,9.226380847435024e-16,163.69043861337903
dr+5_da-1_k07_q03,fixed_offsets,7,3,8,1,circle_intersection,-54.078997865555685,90.00256657372206,1.1004656964352382e-15,176.6522063976931
dr+5_da-1_k07_q03,fixed_offsets,7,3,9,0,circle_intersection,-2.4230483424671876,1.3695261341313185,1.0937950820210114e-15,100.01325319934436
dr+5_da-1_k07_q03,fixed_offsets,7,3,9,1,circle_intersection,154.04015056224625,-94.41308844299373,9.155133597044475e-16,204.1895876447494
dr+5_da-1_k07_q04,fixed_offsets,7,4,2,0,circle_intersection,146.2825959526183,51.7468750073494,2.220446049250313e-16,240.1404135323532
dr+5_da-1_k07_q04,fixed_offsets,7,4,3,0,q1_1_local,-29.726570363653543,-24.375123565499628,7.447602459741819e-16,65.44664508156077
dr+5_da-1_k07_q04,fixed_offsets,7,4,3,1,circle_intersection,150.48253439797392,118.44563701427379,3.8459253727671276e-16,286.77168906764524
dr+5_da-1_k07_q04,fixed_offsets,7,4,4,0,q1_1_local,-54.078997865852145,-90.00256657388216,2.2392084220351537e-12,5.3102167299737255
dr+5_da-1_k07_q04,fixed_offsets,7,4,4,1,circle_intersection,135.92727536237274,32.549459862212984,4.440892098500626e-16,220.8305931817987
dr+5_da-1_k07_q04,fixed_offsets,7,4,5,0,q1_1_local,-31.797875410939298,-155.6590259804397,5.876456195333345e-13,71.41509324543624
dr+5_da-1_k07_q04,fixed_offsets,7,4,5,1,circle_intersection,23.678015406116934,191.99506634503035,7.021666937153402e-16,288.17542647878844
dr+5_da-1_k07_q04,fixed_offsets,7,4,6,0,q1_1_local,23.67801540611702,-191.99506634503024,3.1401849173675503e-16,128.59251332718253
dr+5_da-1_k07_q04,fixed_offsets,7,4,6,1,circle_intersection,-31.797875410832237,155.65902598037056,6.661338147750939e-16,242.9444049040558
dr+5_da-1_k07_q04,fixed_offsets,7,4,8,0,circle_intersection,-29.726570363653593,24.375123565499663,6.661338147750939e-16,112.81424486151892
dr+5_da-1_k07_q04,fixed_offsets,7,4,8,1,circle_intersection,150.4825343979739,-118.44563701427386,2.220446049250313e-16,202.99563887432072
dr+5_da-1_k07_q04,fixed_offsets,7,4,9,0,circle_intersection,146.28259595261832,-51.746875007349466,7.364386412590295e-16,199.3533919509787
dr+5_da-1_k07_q05,fixed_offsets,7,5,2,0,circle_intersection,128.33947801341188,22.75644079711111,3.8459253727671276e-16,209.19932165724538
dr+5_da-1_k07_q05,fixed_offsets,7,5,3,0,circle_intersection,-3.0566811579027524,-1.7419282237549296,2.482534153247273e-16,96.97937244166587
dr+5_da-1_k07_q05,fixed_offsets,7,5,3,1,circle_intersection,106.41300197057038,3.8174493671961347,1.6653345369377348e-15,180.6676554645222
dr+5_da-1_k07_q05,fixed_offsets,7,5,4,0,q1_1_local,-41.37521576203877,-41.44483473722897,1.8878035911747708e-14,45.97396308705606
dr+5_da-1_k07_q05,fixed_offsets,7,5,5,0,q1_1_local,-54.07899786607003,-90.00256657351783,3.4647868149975846e-12,5.310216729907816
dr+5_da-1_k07_q05,fixed_offsets,7,5,5,1,circle_intersection,-49.337126975458794,122.37558571845746,2.220446049250313e-16,208.9791774020059
dr+5_da-1_k07_q05,fixed_offsets,7,5,6,0,q1_1_local,-49.337126975458844,-122.37558571845743,4.965068306494546e-16,35.779186317541274
dr+5_da-1_k07_q05,fixed_offsets,7,5,6,1,circle_intersection,-54.07899786555568,90.00256657372177,3.3306690738754696e-16,176.65220639769282
dr+5_da-1_k07_q05,fixed_offsets,7,5,8,0,circle_intersection,-3.0566811579027973,1.7419282237549565,3.1401849173675503e-16,100.04209272359155
dr+5_da-1_k07_q05,fixed_offsets,7,5,8,1,circle_intersection,106.41300197057032,-3.817449367196087,5.661048867003676e-16,176.9700496671293
dr+5_da-1_k07_q05,fixed_offsets,7,5,9,0,circle_intersection,128.33947801341188,-22.756440797111104,2.220446049250313e-16,189.42358314065777
dr+5_da-1_k07_q06,fixed_offsets,7,6,2,0,circle_intersection,105.29919313654744,3.109098867666339,7.364386412590295e-16,179.3488712121905
dr+5_da-1_k07_q06,fixed_offsets,7,6,4,0,circle_intersection,-24.36306384697642,-18.461116617745567,3.1401849173675503e-16,72.80457490741405
dr+5_da-1_k07_q06,fixed_offsets,7,6,5,0,q1_1_local,-48.42836761109297,-57.439326614300825,2.220446049250313e-16,29.20553141819135
dr+5_da-1_k07_q06,fixed_offsets,7,6,5,1,circle_intersection,-54.07899786555568,90.00256657372177,3.8459253727671276e-16,176.65220639769282
dr+5_da-1_k07_q06,fixed_offsets,7,6,6,0,q1_1_local,-54.07899786555566,-90.0025665737218,5.978733960281817e-16,5.310216729643299
dr+5_da-1_k07_q06,fixed_offsets,7,6,6,1,circle_intersection,-48.42836761109298,57.43932661430081,4.965068306494546e-16,144.05044073213176
dr+5_da-1_k07_q06,fixed_offsets,7,6,9,0,circle_intersection,105.29919313654742,-3.1090988676663236,3.1401849173675503e-16,176.32071393961712
dr+5_da-1_k07_q08,fixed_offsets,7,8,2,0,circle_intersection,-10.057632705165535,6.278465601524071,3.1401849173675503e-16,101.10526186587076
dr+5_da-1_k07_q08,fixed_offsets,7,8,2,1,circle_intersection,104.68823281551168,-2.728900746438705,1.2658490090568385e-15,175.96373716395493
dr+5_da-1_k07_q08,fixed_offsets,7,8,3,0,circle_intersection,-54.07899786555568,90.00256657372175,2.220446049250313e-16,176.6522063976928
dr+5_da-1_k07_q08,fixed_offsets,7,8,4,0,circle_intersection,-53.95527914165548,86.05692391730199,4.869818370658876e-15,172.704762076737
dr+5_da-1_k07_q08,fixed_offsets,7,8,8,0,q1_1_local,-54.078997865555735,-90.00256657372174,2.220446049250313e-16,5.310216729643322
dr+5_da-1_k07_q08,fixed_offsets,7,8,9,0,q1_1_local,-10.057632705165597,-6.278465601523614,4.468092528120683e-14,89.70702143022993
dr+5_da-1_k07_q08,fixed_offsets,7,8,9,1,circle_intersection,104.68823281551168,2.7289007464387045,1.0990647210786425e-15,178.62966087700642
dr+5_da-1_k07_q09,fixed_offsets,7,9,2,0,circle_intersection,-54.07899786555568,90.0025665737217,5.20740757162067e-16,176.65220639769274
dr+5_da-1_k07_q09,fixed_offsets,7,9,2,1,circle_intersection,130.73182297457183,-25.591426243752306,2.220446049250313e-16,190.75205866167823
dr+5_da-1_k07_q09,fixed_offsets,7,9,3,0,circle_intersection,104.38359943907008,-2.5415085187590223,2.482534153247273e-16,175.78553084107406
dr+5_da-1_k07_q09,fixed_offsets,7,9,3,1,circle_intersection,-49.07042690038062,123.21539907546376,6.661338147750939e-16,209.81999862460958
dr+5_da-1_k07_q09,fixed_offsets,7,9,4,0,circle_intersection,-54.01191450804766,87.3390405803714,2.610795139258403e-15,173.9878416570306
dr+5_da-1_k07_q09,fixed_offsets,7,9,8,0,q1_1_local,-49.070426900315645,-123.21539907529987,2.3610856956887313e-12,36.624657378651385
dr+5_da-1_k07_q09,fixed_offsets,7,9,8,1,circle_intersection,104.38359943907004,2.5415085187590036,1.5818243213922008e-15,178.27214372848644
dr+5_da-1_k07_q09,fixed_offsets,7,9,9,0,q1_1_local,-54.07899786472343,-90.00256657348287,7.796663909422831e-12,5.310216728851054
dr+5_da-1_k07_q09,fixed_offsets,7,9,9,1,circle_intersection,130.7318229745718,25.591426243752284,6.568167990716596e-16,212.7239478341224
dr+5_da+0_k07_q02,fixed_offsets,7,2,2,0,q1_1_local,-52.499999999986876,-90.9326673973422,9.172107450748149e-14,4.999999999972783
dr+5_da+0_k07_q02,fixed_offsets,7,2,2,1,circle_intersection,128.97315229921583,154.84657555150795,1.5426208345814821e-15,300.5479409799269
dr+5_da+0_k07_q02,fixed_offsets,7,2,3,0,circle_intersection,68.4916614816286,-190.31781838714846,6.661338147750939e-16,157.47105363558018
dr+5_da+0_k07_q02,fixed_offsets,7,2,3,1,circle_intersection,5.695263991732025,181.93075266357786,7.021666937153402e-16,274.24823044661747
dr+5_da+0_k07_q02,fixed_offsets,7,2,4,0,circle_intersection,-52.51012190275962,89.58007065751526,0.0,176.2004913256906
dr+5_da+0_k07_q02,fixed_offsets,7,2,4,1,circle_intersection,152.24887998244384,-96.80365264446856,4.002966042486721e-16,202.50598051814922
dr+5_da+0_k07_q02,fixed_offsets,7,2,5,0,circle_intersection,101.17335135228834,-0.6657506741243451,4.632437998758358e-15,173.8922481991847
dr+5_da+0_k07_q02,fixed_offsets,7,2,6,0,circle_intersection,101.1733513522883,0.6657506741243272,1.0600740593895407e-14,174.55410846587992
dr+5_da+0_k07_q02,fixed_offsets,7,2,8,0,circle_intersection,5.69526399173195,-181.93075266357783,6.661338147750939e-16,110.40575387446205
dr+5_da+0_k07_q02,fixed_offsets,7,2,8,1,circle_intersection,68.49166148162871,190.31781838714846,7.021666937153402e-16,301.2061734751485
dr+5_da+0_k07_q02,fixed_offsets,7,2,9,0,circle_intersection,-52.50000000000004,90.93266739736586,9.489809492268385e-16,177.5528090456468
dr+5_da+0_k07_q02,fixed_offsets,7,2,9,1,circle_intersection,128.97315229921577,-154.846575551508,1.2803716525534355e-15,191.54278263777186
dr+5_da+0_k07_q03,fixed_offsets,7,3,2,0,q1_1_local,-2.422883812678972,-1.3974386045052776,1.5937115205261855e-15,97.5883771409745
dr+5_da+0_k07_q03,fixed_offsets,7,3,2,1,circle_intersection,152.34504716528775,95.30518839372553,0.0,272.0917857991521
dr+5_da+0_k07_q03,fixed_offsets,7,3,3,0,q1_1_local,-52.499999999986706,-90.93266739734317,1.2123638288340673e-13,4.999999999973534
dr+5_da+0_k07_q03,fixed_offsets,7,3,3,1,circle_intersection,70.3311887341755,189.963049979912,8.005932084973442e-16,301.60921861316785
dr+5_da+0_k07_q03,fixed_offsets,7,3,4,0,q1_1_local,7.062847227327271,-182.57384600226086,2.482534153247273e-16,111.65419847381195
dr+5_da+0_k07_q03,fixed_offsets,7,3,4,1,circle_intersection,-52.4332844482338,93.45862044352832,1.5059797815742444e-15,180.07760135497733
dr+5_da+0_k07_q03,fixed_offsets,7,3,5,0,q1_1_local,130.1680428016426,-153.37527020705568,8.308148362110449e-16,192.14349090130355
dr+5_da+0_k07_q03,fixed_offsets,7,3,6,0,circle_intersection,130.16804280164266,153.37527020705534,4.440892098500626e-16,300.0831105217091
dr+5_da+0_k07_q03,fixed_offsets,7,3,8,0,circle_intersection,70.33118873417538,-189.96304997991203,7.021666937153402e-16,158.62846505988435
dr+5_da+0_k07_q03,fixed_offsets,7,3,8,1,circle_intersection,-52.50000000000003,90.93266739736595,4.965068306494546e-16,177.5528090456469
dr+5_da+0_k07_q03,fixed_offsets,7,3,9,0,circle_intersection,-2.42288381267902,1.3974386045053093,8.671119018262734e-16,100.03788425242377
dr+5_da+0_k07_q03,fixed_offsets,7,3,9,1,circle_intersection,152.34504716528772,-95.30518839372557,8.95090418262362e-16,202.53210657769898
dr+5_da+0_k07_q04,fixed_offsets,7,4,2,0,circle_intersection,145.82483007601223,53.075897564595294,5.438959822042073e-16,240.5357148128039
dr+5_da+0_k07_q04,fixed_offsets,7,4,3,0,q1_1_local,-29.44733941840596,-24.70925164513663,0.0,65.21649367458161
dr+5_da+0_k07_q04,fixed_offsets,7,4,3,1,circle_intersection,146.81215718509904,123.19002694635735,3.1401849173675503e-16,287.65942800572935
dr+5_da+0_k07_q04,fixed_offsets,7,4,4,0,q1_1_local,-52.499999999986755,-90.93266739734301,1.7921420758124857e-13,4.999999999973423
dr+5_da+0_k07_q04,fixed_offsets,7,4,4,1,circle_intersection,102.50000000000156,177.53520777580908,3.1401849173675503e-16,305.0
dr+5_da+0_k07_q04,fixed_offsets,7,4,5,0,q1_1_local,-27.59177142111599,-156.48071163116026,1.79866992371168e-12,73.38315559900298
dr+5_da+0_k07_q04,fixed_offsets,7,4,5,1,circle_intersection,33.622509342393656,190.68272596344408,3.8459253727671276e-16,289.6201702212925
dr+5_da+0_k07_q04,fixed_offsets,7,4,6,0,q1_1_local,33.62250934239342,-190.68272596344408,5.438959822042073e-16,133.5118313114114
dr+5_da+0_k07_q04,fixed_offsets,7,4,6,1,circle_intersection,-27.591771420984593,156.48071163087718,2.220446049250313e-16,244.1138998817488
dr+5_da+0_k07_q04,fixed_offsets,7,4,8,0,circle_intersection,-29.447339418405978,24.70925164513664,3.8459253727671276e-16,113.19331650094472
dr+5_da+0_k07_q04,fixed_offsets,7,4,8,1,circle_intersection,146.81215718509898,-123.19002694635742,7.021666937153402e-16,200.1840887513525
dr+5_da+0_k07_q04,fixed_offsets,7,4,9,0,circle_intersection,145.82483007601223,-53.07589756459534,7.021666937153402e-16,198.67410463537132
dr+5_da+0_k07_q05,fixed_offsets,7,5,2,0,circle_intersection,128.68779342655918,23.788724763425154,6.661338147750939e-16,210.03704182661474
dr+5_da+0_k07_q05,fixed_offsets,7,5,3,0,circle_intersection,-3.020150709939225,-1.755621152435046,3.3306690738754696e-16,96.98508102518494
dr+5_da+0_k07_q05,fixed_offsets,7,5,3,1,circle_intersection,109.03056296201638,5.68161922526604,1.1102230246251565e-15,183.86703366775367
dr+5_da+0_k07_q05,fixed_offsets,7,5,4,0,q1_1_local,-40.79103006221878,-41.89389075354924,4.95781400725715e-14,45.64721764353821
dr+5_da+0_k07_q05,fixed_offsets,7,5,5,0,q1_1_local,-52.49999999998772,-90.93266739733954,3.0899956110276557e-13,4.999999999970903
dr+5_da+0_k07_q05,fixed_offsets,7,5,5,1,circle_intersection,-46.45066973904831,124.21106645182158,4.577566798522237e-16,210.8434835845942
dr+5_da+0_k07_q05,fixed_offsets,7,5,6,0,q1_1_local,-46.45066973904838,-124.21106645182158,4.577566798522237e-16,37.77564001725504
dr+5_da+0_k07_q05,fixed_offsets,7,5,6,1,circle_intersection,-52.500000000000014,90.93266739736603,3.3306690738754696e-16,177.55280904564697
dr+5_da+0_k07_q05,fixed_offsets,7,5,8,0,circle_intersection,-3.020150709939259,1.7556211524350667,3.1401849173675503e-16,100.07132930282137
dr+5_da+0_k07_q05,fixed_offsets,7,5,8,1,circle_intersection,109.03056296201632,-5.681619225265989,3.3306690738754696e-16,178.43462510481163
dr+5_da+0_k07_q05,fixed_offsets,7,5,9,0,circle_intersection,128.68779342655918,-23.788724763425147,7.108895957933346e-16,189.40671305888358
dr+5_da+0_k07_q06,fixed_offsets,7,6,2,0,circle_intersection,105.9045830533522,3.564842776702035,1.9100999153570945e-15,180.10107162947835
dr+5_da+0_k07_q06,fixed_offsets,7,6,4,0,circle_intersection,-24.019559915357284,-18.570760413667802,2.220446049250313e-16,72.82380347226731
dr+5_da+0_k07_q06,fixed_offsets,7,6,5,0,q1_1_local,-47.50930347247438,-57.862261044193254,3.1401849173675503e-16,28.848002104183564
dr+5_da+0_k07_q06,fixed_offsets,7,6,5,1,circle_intersection,-52.500000000000036,90.93266739736605,3.1401849173675503e-16,177.552809045647
dr+5_da+0_k07_q06,fixed_offsets,7,6,6,0,q1_1_local,-52.500000000000206,-90.9326673972871,1.4716613430249396e-12,4.999999999931733
dr+5_da+0_k07_q06,fixed_offsets,7,6,6,1,circle_intersection,-47.509303472474386,57.86226104419327,2.220446049250313e-16,144.4862706947418
dr+5_da+0_k07_q06,fixed_offsets,7,6,9,0,circle_intersection,105.90458305335218,-3.56484277670202,9.678699938266253e-16,176.63945833261013
dr+5_da+0_k07_q08,fixed_offsets,7,8,2,0,circle_intersection,-10.379263850298324,6.648010769608396,4.002966042486721e-16,101.31864597624558
dr+5_da+0_k07_q08,fixed_offsets,7,8,2,1,circle_intersection,104.2138538745764,-2.488191838244514,4.965068306494546e-16,175.66199462943413
dr+5_da+0_k07_q08,fixed_offsets,7,8,3,0,circle_intersection,-52.50000000000003,90.93266739736603,5.978733960281817e-16,177.55280904564697
dr+5_da+0_k07_q08,fixed_offsets,7,8,4,0,circle_intersection,-52.4599175481698,86.28014396282259,9.669143872149901e-15,172.90018432432558
dr+5_da+0_k07_q08,fixed_offsets,7,8,8,0,q1_1_local,-52.4999999999986,-90.93266739733555,4.17440919291514e-13,4.999999999972885
dr+5_da+0_k07_q08,fixed_offsets,7,8,9,0,q1_1_local,-10.379263850298354,-6.6480107696078,5.182268489921596e-14,89.233006998613
dr+5_da+0_k07_q08,fixed_offsets,7,8,9,1,circle_intersection,104.21385387457637,2.488191838244502,1.5582722720639762e-15,178.09848762343515
dr+5_da+0_k07_q09,fixed_offsets,7,9,2,0,circle_intersection,-52.50000000000002,90.93266739736613,1.0235750533041806e-15,177.55280904564708
dr+5_da+0_k07_q09,fixed_offsets,7,9,2,1,circle_intersection,129.7197814048178,-25.04482116173316,3.3306690738754696e-16,189.96987293610243
dr+5_da+0_k07_q09,fixed_offsets,7,9,3,0,circle_intersection,103.37788369766419,-1.9728083324504986,3.6624741468941755e-15,175.176958398503
dr+5_da+0_k07_q09,fixed_offsets,7,9,3,1,circle_intersection,-46.93001862805414,122.84951987256885,5.551115123125783e-16,209.47455771290686
dr+5_da+0_k07_q09,fixed_offsets,7,9,4,0,circle_intersection,-52.4815211087382,87.06624311312002,1.8372094595375902e-14,173.68651158467313
dr+5_da+0_k07_q09,fixed_offsets,7,9,8,0,q1_1_local,-46.93001862822127,-122.84951987240531,2.4061229687903628e-12,36.37675505125124
dr+5_da+0_k07_q09,fixed_offsets,7,9,8,1,circle_intersection,103.37788369766412,1.9728083324504793,3.115061063895963e-15,177.11681909641086
dr+5_da+0_k07_q09,fixed_offsets,7,9,9,0,q1_1_local,-52.49999999998906,-90.93266739733883,1.8022846598758938e-13,4.999999999970957
dr+5_da+0_k07_q09,fixed_offsets,7,9,9,1,circle_intersection,129.71978140481778,25.044821161733147,3.1401849173675503e-16,211.57583313573053
dr+5_da+1_k07_q02,fixed_offsets,7,2,2,0,q1_1_local,-50.90501012573854,-91.83506924971752,9.5885098780314e-13,5.310216729701518
dr+5_da+1_k07_q02,fixed_offsets,7,2,2,1,circle_intersection,126.63686410663271,153.5090794875161,0.0,298.08416891220554
dr+5_da+1_k07_q02,fixed_offsets,7,2,3,0,circle_intersection,71.67497074332604,-186.3760872351826,7.200419022730857e-16,157.35170529029264
dr+5_da+1_k07_q02,fixed_offsets,7,2,3,1,circle_intersection,5.430639122088389,178.36245545411145,3.3306690738754696e-16,270.700950811092
dr+5_da+1_k07_q02,fixed_offsets,7,2,4,0,circle_intersection,-50.988006983352044,87.76359671739874,0.0,174.368936234426
dr+5_da+1_k07_q02,fixed_offsets,7,2,4,1,circle_intersection,150.88839063431627,-92.22603398756425,3.3306690738754696e-16,200.96708479752965
dr+5_da+1_k07_q02,fixed_offsets,7,2,8,0,circle_intersection,5.4306391220883246,-178.3624554541114,7.021666937153402e-16,107.20278806158409
dr+5_da+1_k07_q02,fixed_offsets,7,2,8,1,circle_intersection,71.6749707433261,186.37608723518258,4.002966042486721e-16,298.86808066303803
dr+5_da+1_k07_q02,fixed_offsets,7,2,9,0,circle_intersection,-50.90501012586539,91.83506924963663,9.489809492268385e-16,178.43990465451148
dr+5_da+1_k07_q02,fixed_offsets,7,2,9,1,circle_intersection,126.63686410663267,-153.50907948751615,4.002966042486721e-16,188.88373867799965
dr+5_da+1_k07_q03,fixed_offsets,7,3,2,0,q1_1_local,-2.423097554285333,-1.4258595727160694,1.197562227471968e-14,97.56345934523789
dr+5_da+1_k07_q03,fixed_offsets,7,3,2,1,circle_intersection,150.63915330189442,96.12836792542514,7.369614944603283e-16,271.37917143225656
dr+5_da+1_k07_q03,fixed_offsets,7,3,3,0,q1_1_local,-50.90501012575372,-91.83506924982228,1.1788024250527483e-12,5.310216729807335
dr+5_da+1_k07_q03,fixed_offsets,7,3,3,1,circle_intersection,66.0016159114214,187.45375868800883,8.886119947416683e-16,297.5957492170577
dr+5_da+1_k07_q03,fixed_offsets,7,3,4,0,q1_1_local,11.814246222536575,-181.23178795010816,7.28550816809042e-16,113.02962236528847
dr+5_da+1_k07_q03,fixed_offsets,7,3,4,1,circle_intersection,-50.977194043064735,89.21948704416104,2.5852944279136686e-15,175.82474295500342
dr+5_da+1_k07_q03,fixed_offsets,7,3,5,0,q1_1_local,132.4940099356094,-145.99372019962297,7.696856831808123e-16,191.91502260878366
dr+5_da+1_k07_q03,fixed_offsets,7,3,6,0,circle_intersection,132.4940099356095,145.99372019962271,8.886119947416683e-16,295.6435084646341
dr+5_da+1_k07_q03,fixed_offsets,7,3,8,0,circle_intersection,66.00161591142128,-187.45375868800883,2.0816681711721685e-15,153.71188349826585
dr+5_da+1_k07_q03,fixed_offsets,7,3,8,1,circle_intersection,-50.9050101258654,91.83506924963669,9.159339953157541e-16,178.43990465451154
dr+5_da+1_k07_q03,fixed_offsets,7,3,9,0,circle_intersection,-2.4230975542853774,1.4258595727161256,3.3306690738754696e-16,100.06278451197743
dr+5_da+1_k07_q03,fixed_offsets,7,3,9,1,circle_intersection,150.63915330189442,-96.12836792542525,8.010741897413915e-16,200.86515682954058
dr+5_da+1_k07_q04,fixed_offsets,7,4,2,0,circle_intersection,145.32121984924422,54.388234142973054,6.661338147750939e-16,240.89163004045164
dr+5_da+1_k07_q04,fixed_offsets,7,4,3,0,q1_1_local,-29.166775439870847,-25.042261177033726,3.8459253727671276e-16,64.98993168890345
dr+5_da+1_k07_q04,fixed_offsets,7,4,3,1,circle_intersection,142.7771995110358,127.62849754792379,3.1401849173675503e-16,288.19782487438465
dr+5_da+1_k07_q04,fixed_offsets,7,4,4,0,q1_1_local,-50.90501012585607,-91.83506924997364,2.2399212288805324e-12,5.3102167299739245
dr+5_da+1_k07_q04,fixed_offsets,7,4,4,1,circle_intersection,-39.77497856104951,133.9912034621208,4.965068306494546e-16,220.83059318179545
dr+5_da+1_k07_q04,fixed_offsets,7,4,5,0,q1_1_local,-23.358293495408034,-157.14715197872167,4.527301661915669e-12,75.40771015825155
dr+5_da+1_k07_q04,fixed_offsets,7,4,5,1,circle_intersection,43.41612375716583,188.51470529459337,3.1401849173675503e-16,290.544439018427
